622,1198,5.0,1424224961
471,1923,3.5,1239744111
454,608,5.0,1463382596
388,3481,4.5,1167703847
95,1983,3.0,1019023517
306,1042,4.0,939719042
624,2249,2.0,1019128185
20,1103,4.0,1224042813
481,1172,5.0,1437001195
505,926,3.5,1340404907
21,1265,3.0,853851052
430,6539,4.0,1111489053
73,61394,3.5,1255844953
268,87232,4.5,1314911445
496,236,4.0,843218394
86,650,3.0,848161481
596,373,3.0,1138732361
468,455,1.0,1296189301
169,60,1.5,1234227391
78,5952,5.0,1274050908
481,97230,5.0,1437107341
255,58559,4.5,1237063931
382,3825,2.5,1371781267
150,7346,4.0,1116309043
236,1693,3.0,1109970511
550,32,4.0,942668664
105,2124,3.5,1088058350
15,5553,2.0,1035258747
390,185,3.0,867076243
475,903,4.0,1447072029
288,316,5.0,845862175
30,5961,4.0,1041284839
380,81784,1.5,1325191613
306,1120,4.0,939722228
102,3742,4.0,959975744
15,100581,1.5,1465793952
19,534,5.0,855192910
401,1375,5.0,977459103
268,4022,3.5,1314895063
665,3793,4.0,1010197870
21,1103,3.0,853847910
189,3263,2.0,968095113
472,7771,5.0,1162244476
550,208,3.0,943372786
306,1094,4.0,939722946
324,8464,2.5,1451528410
432,1485,3.5,1138381507
451,3594,2.0,979330674
22,4720,2.5,1131663383
15,836,2.0,1166586995
639,110,4.0,832450943
268,2355,3.5,1314894811
34,21,4.0,973748254
553,4886,3.5,1423011560
15,2124,2.0,1033345050
268,33794,4.0,1314895638
648,27850,4.0,1280606222
212,6953,3.0,1218955047
243,8783,3.5,1096915704
529,968,4.0,1353371055
30,2015,3.0,952884997
157,88140,2.0,1344510027
22,173,1.5,1131662930
509,2501,4.0,940012358
324,111,3.5,1451524657
657,380,3.0,841960682
119,1485,2.0,913050666
217,3984,4.0,1108160201
170,2078,2.0,1220532202
531,1013,4.0,1240401589
517,597,4.0,846449990
426,5418,4.0,1310387832
553,44191,4.0,1423011695
119,2282,4.0,928442005
358,2096,4.0,957534930
564,1278,5.0,974708761
285,1711,5.0,965542654
81,6214,3.5,1307180611
242,1950,5.0,956688564
130,410,2.5,1138999426
528,5673,5.0,1141606034
30,517,4.0,945278094
547,72011,4.0,1267280607
402,5283,4.0,1462946479
590,292,4.0,848677432
457,2952,3.0,1471388626
23,4370,3.0,1148672429
537,43,4.0,879502957
119,2944,4.0,952581506
217,4085,5.0,1108160657
564,3730,5.0,974710334
427,61236,4.0,1250894514
272,111362,3.5,1453587636
281,367,4.5,1113685237
427,51662,1.0,1177171099
361,1367,5.0,864051494
73,1380,4.0,1255594430
102,1965,4.0,957895999
15,3108,4.0,997939453
242,3006,4.0,956684817
83,4025,3.5,1156205468
33,2926,3.0,1032679887
624,7153,4.5,1074121330
435,1580,5.0,891508001
128,5952,5.0,1049689958
599,37384,3.5,1344135691
561,2918,4.0,1172696801
103,741,4.5,1117402874
62,8665,4.5,1449594323
100,733,3.0,854194024
36,587,3.0,847056854
553,52973,4.0,1423011341
303,2001,2.0,1299437738
396,272,3.0,834998552
481,33166,4.0,1437002362
26,37741,3.5,1352921338
593,306,4.0,840996303
444,3176,3.0,975088310
488,2746,4.5,1308938723
202,2533,4.0,1046146427
529,586,3.0,960265168
61,1954,2.0,1216051712
580,2804,4.0,1155617750
211,733,4.0,1460811414
161,25,3.0,837629819
175,3668,2.0,1052835996
417,5995,5.0,1112585139
500,1407,0.5,1228962976
5,141,4.0,1163374242
262,56367,3.0,1433939343
157,1198,3.5,1291598908
178,34405,3.5,1437422956
353,4638,1.0,1142771658
232,224,5.0,955090687
318,6,3.0,862902663
380,54999,4.0,1224441454
59,2302,3.5,1144756175
452,195,4.0,976420942
232,2539,3.0,955091364
586,2076,2.5,1214225492
294,3552,3.5,1119923218
119,2404,2.0,913233183
647,50,5.0,947292654
665,852,3.0,993346981
390,1405,1.0,867075909
105,1305,4.0,1085640535
9,1541,2.0,938628777
336,1372,2.0,995826491
198,3160,5.0,1068823138
596,4973,5.0,1138658590
125,2194,4.5,1269735278
620,59784,4.0,1455532302
593,337,3.0,835463908
564,351,2.0,974715952
200,8644,3.5,1437933517
480,500,4.0,1339284652
563,111,4.5,1410035958
104,112171,3.0,1446674139
195,3549,3.0,978700598
165,4235,4.0,1111980518
93,1234,4.0,1304993139
664,99114,4.0,1393890242
236,1214,4.0,1109968641
199,8371,3.0,1242943352
620,37729,3.5,1455532349
30,1221,5.0,945123035
480,8665,5.0,1272670455
236,5333,4.0,1109969403
535,357,1.0,838631207
311,2950,2.0,1080681735
662,47,3.0,839022324
313,4306,4.0,1105354099
518,2424,5.0,945361935
242,1265,4.0,956682826
656,900,5.0,986242635
363,750,4.0,942345710
509,5791,3.0,1072416778
294,6156,4.0,1047070532
607,832,4.0,1113408654
144,590,4.0,837455151
545,296,5.0,938568162
285,3034,4.0,965542784
562,4896,4.5,1167427515
316,6863,3.5,1460822911
279,236,4.0,838231729
313,6617,4.0,1168879226
203,2707,3.5,1226321071
73,78469,3.0,1369514012
212,4878,5.0,1218399339
664,296,5.0,1343731800
15,48394,1.5,1348976680
497,1394,5.0,940364339
380,1777,3.0,1151120513
5,34162,4.5,1163374227
559,1240,5.0,903143610
625,337,4.0,1452848472
478,7361,4.0,1446622736
334,2355,3.0,1447031445
505,587,3.0,1340413694
461,2001,3.0,1091959030
501,74458,5.0,1283138917
580,33004,3.0,1165900458
353,5945,2.0,1113054879
471,4718,3.5,1239657822
57,2143,3.0,907765059
26,65514,5.0,1352597777
547,370,4.5,1076809759
169,4963,5.0,1234228703
553,8644,4.0,1423011629
607,318,5.0,1113319688
21,1036,4.0,853846443
234,1197,4.0,1213808825
41,7164,4.5,1109814931
287,91529,5.0,1469161088
262,4369,1.0,1433944585
624,357,3.0,1019127559
102,541,4.0,956590911
472,2078,4.0,1017535489
275,1265,5.0,1345335901
624,4066,2.0,1019563932
196,3489,5.0,959224062
371,45722,4.0,1462746481
585,946,5.0,975362294
73,55830,3.5,1255504199
601,3386,4.0,1270253555
553,4262,3.0,1423011155
294,8196,2.0,1112390524
423,6001,5.0,1356029422
346,2924,5.0,1044650181
471,6281,3.0,1239994768
68,914,4.0,1219474844
30,553,4.0,948140535
493,1643,4.0,954684561
320,4973,3.5,1424366500
479,2762,4.0,1409093515
656,952,5.0,986242857
165,27773,4.0,1111479561
88,1641,4.0,1239764988
664,4887,3.5,1393891251
316,3717,3.0,1460822896
213,1219,2.0,1462640698
599,1028,3.5,1344134311
213,51077,2.5,1462636505
384,2011,4.5,1153325390
164,2791,4.0,1179890279
361,858,4.0,864051423
354,353,5.0,846062403
574,357,2.5,1232810572
627,5952,4.5,1201380823
244,3578,3.0,1448175200
394,26009,0.5,1297603352
380,31696,3.0,1112471722
564,2109,5.0,974715379
95,2541,4.0,1018815674
287,4993,5.0,1469161022
386,4876,1.0,1047028109
624,91976,1.0,1364052723
285,410,3.0,965092397
380,56715,3.0,1276272672
596,316,3.5,1142088535
501,31685,4.0,1309493029
199,54995,4.0,1214654425
48,61240,4.5,1305605640
486,2716,4.0,1464121003
145,208,3.0,845421721
478,58559,3.5,1446621987
384,30793,3.0,1154108626
615,53996,3.0,1463685799
232,2300,4.0,955089827
88,50872,4.0,1239772995
452,1268,3.0,976419844
56,89492,4.0,1467004122
5,1221,2.5,1163374239
624,541,4.0,1019123960
30,1358,5.0,945113981
394,2762,4.5,1298379110
461,7022,3.5,1093224878
505,8228,3.0,1340404829
430,45722,4.0,1172908591
185,450,4.0,1003524659
262,1347,3.5,1433901313
620,84637,1.5,1455531971
468,8491,4.0,1296194779
211,728,4.0,1460810993
457,8644,1.5,1471385290
627,288,3.5,1201381398
512,63082,4.5,1434151044
143,522,1.0,1149650329
294,2746,4.0,1047071430
452,8529,2.0,1151811328
16,527,4.0,1178364921
2,52,3.0,835356031
15,3150,3.0,1245361773
49,5060,4.0,978041091
654,7361,4.0,1145391109
105,1187,3.0,1088059092
639,161,4.0,833991762
174,370,3.5,1109621206
15,17,3.0,997939404
623,59615,3.5,1225257821
416,500,3.0,841446733
596,8360,3.0,1138705170
555,225,3.0,832091059
358,1569,4.0,957479518
15,84392,2.5,1367801369
596,5152,2.0,1138658878
327,1805,4.5,1225364075
475,106920,4.0,1447071797
30,5198,4.0,1014613681
623,2382,4.0,1225255694
574,329,2.5,1232810443
176,51662,3.0,1340747499
664,1377,4.0,1393891107
281,590,4.0,1113685105
130,3039,3.5,1139002323
99,3910,5.0,982280677
170,2144,3.0,1220532233
547,923,5.0,1022242534
15,4167,1.0,997937986
550,2115,4.0,943375096
502,858,4.0,861302276
640,736,3.0,860950846
198,6296,3.0,1068822990
430,19,2.0,1111488716
564,2232,5.0,974714526
103,7022,5.0,1117403423
577,2405,4.0,1111550797
380,69122,4.5,1248563695
564,1231,2.0,974711756
242,3152,5.0,956688870
388,671,4.0,946523566
222,3703,3.0,960920428
243,173,2.5,1094224318
292,1672,4.0,1140050121
560,1515,4.5,1452850473
213,101025,2.5,1462640237
574,1370,3.0,1232914950
165,2134,3.0,1111612190
57,1393,4.0,907763324
457,4520,2.5,1471385737
595,531,5.0,965230203
350,2324,5.0,1004548387
311,1593,2.0,898008612
509,290,4.0,939342219
664,31878,4.0,1441100788
92,610,3.0,848526615
84,4023,3.0,1429911265
91,4886,5.0,1448798317
560,2471,3.5,1452850917
533,953,5.0,965316060
599,61071,4.5,1344136006
664,2571,4.5,1343731717
547,4144,4.0,1005922068
159,1240,4.0,1183519937
212,4973,3.5,1218399180
271,50,3.5,1107785309
340,296,3.5,1410374199
73,786,2.0,1398568202
299,1354,3.5,1344180756
505,954,4.0,1340405189
624,6157,1.5,1178982323
344,349,4.0,850725567
355,1909,3.0,1130104080
367,1610,5.0,1128631147
239,3258,4.0,991862715
564,3418,5.0,974713673
118,2117,3.0,951009067
452,1556,1.0,976424599
564,95,3.0,974839108
313,5989,4.5,1105354105
562,733,4.0,1167428488
387,1230,5.0,975142585
564,87,1.0,974838063
30,4482,4.0,1039067222
56,116797,4.0,1467002982
243,1391,2.5,1094220823
544,31410,5.0,1435787847
330,480,3.0,948575888
111,2502,4.5,1097438248
175,1197,4.0,1052884057
15,5504,2.0,1033344119
15,1921,4.0,1052896819
311,1253,2.0,897404273
95,196,3.0,1016317721
38,110102,4.0,1413132672
537,1220,4.0,879502537
235,608,4.0,1112684762
534,1917,5.0,973376075
121,296,5.0,833058355
387,2366,4.0,974682512
73,112623,3.0,1454042867
111,95,3.0,1097430874
671,6385,2.5,1070979663
212,3176,3.5,1218405309
664,60074,3.0,1393891287
425,1196,4.0,1112383753
100,802,4.0,854194111
664,62849,3.0,1393890575
130,3578,3.5,1138999373
294,6996,2.5,1071696909
547,4062,3.5,1053171188
564,1517,2.0,974832744
629,596,3.0,841414227
226,4995,4.0,1243762720
459,736,3.0,859210690
607,41566,2.5,1148585435
580,33437,3.5,1220561805
509,1732,5.0,939329345
15,8464,3.0,1416119547
624,116419,1.5,1421591835
105,296,4.0,1086094607
408,1885,5.0,933112848
56,99764,5.0,1467863402
410,1,5.0,1434057935
84,589,3.0,1429910957
353,1653,3.5,1157499173
536,150,5.0,829471719
564,3619,3.0,974714778
407,8622,4.5,1093640803
567,750,4.0,1436823395
529,1963,3.0,960085693
596,4262,5.0,1138659467
458,593,4.5,1365115645
430,6874,5.0,1111579099
607,4105,3.5,1118248896
558,593,5.0,965485844
16,318,4.0,1178364881
23,3462,4.5,1148669482
30,527,5.0,945121654
510,522,1.0,946889433
475,7454,2.0,1447239572
118,1580,4.0,951008970
15,4383,3.0,997937775
346,2140,4.0,1044650778
412,3753,4.0,993087218
165,5170,2.5,1111544956
177,1584,5.0,907379910
134,91529,1.0,1361244804
157,86190,3.0,1365940034
648,785,3.5,1140872042
564,2721,5.0,974844147
287,33794,5.0,1469161038
537,921,5.0,879520789
505,3578,3.0,1340409109
200,780,2.5,1457720765
457,2716,3.0,1471386089
231,3751,4.0,977005286
199,480,3.5,1214913846
373,348,4.0,938979530
103,1215,3.5,1117403369
95,3273,3.0,1018816073
380,8665,4.0,1097088548
77,1274,3.5,1163219327
328,1278,3.5,1147995774
358,1414,5.0,957481045
78,1682,3.5,1274051084
468,60766,4.0,1296194362
574,1291,4.0,1232810454
483,73321,4.0,1465387552
528,3424,3.5,1143758242
624,2051,4.0,1019125633
620,1196,3.5,1455532816
596,1101,3.0,1139307563
575,2612,2.0,1018058939
262,6863,2.0,1433944513
324,3793,3.5,1451528129
104,27611,3.5,1446673794
509,299,3.0,939328501
38,1221,4.5,1389722598
452,5747,4.5,1133735090
152,2028,5.0,1335948073
236,1291,4.0,1109970489
241,457,3.0,847339409
537,1086,5.0,879507224
315,5941,2.0,1046663682
303,4975,3.5,1299590741
344,1124,4.0,850727827
5,4014,4.0,1163373273
509,3104,5.0,942931043
295,8958,4.5,1112543763
4,858,5.0,949779022
550,1918,2.0,943373045
285,3020,5.0,965543008
656,3364,5.0,986242886
216,593,4.0,1095792528
430,497,1.5,1111488818
624,2379,3.0,1019132168
462,21,3.5,1115312737
288,594,2.0,845862722
464,349,4.0,829912557
561,924,3.5,1172695223
195,3341,4.0,976288550
463,588,4.0,1049913411
371,72998,3.0,1462746433
522,74458,3.5,1391349958
6,1639,2.0,1109258179
493,1398,4.0,954685631
285,3809,3.0,965092170
373,1885,4.0,938980460
307,54997,4.5,1209039827
412,377,3.0,993088492
251,42738,3.5,1476478157
66,3633,5.0,974600656
152,454,3.5,1335948259
205,62081,3.0,1442152587
439,3617,2.0,1041115643
407,4024,4.0,983810938
290,68157,4.5,1445337374
49,653,4.0,978040023
547,7042,2.0,1072254130
250,64957,4.0,1469700729
140,5618,1.5,1398068815
129,3578,4.0,965328241
260,6711,2.0,1207985216
230,2959,4.5,1424846881
306,524,4.0,939722867
469,1244,2.5,1282471433
213,42738,3.5,1462634590
96,2248,3.0,1223256357
295,1357,4.0,1112546953
529,2080,4.0,960140431
575,3114,5.0,1012593212
493,608,4.0,954684954
192,356,4.0,843633747
321,1246,2.0,939398768
523,367,4.5,1202234835
232,2106,5.0,955086033
111,5961,3.0,1097436615
441,5365,4.0,1055274124
93,1193,4.0,1304992150
547,3380,2.5,1089856364
398,3745,5.0,978406387
73,58293,1.0,1255501589
97,912,1.5,1460342302
23,1917,2.0,1148720837
311,628,3.0,1091465483
81,1921,4.0,1307180647
318,1356,4.0,862902751
592,1735,3.0,995420188
367,37386,3.5,1138381509
119,1342,2.0,952584516
293,1073,0.5,1064617034
363,2087,4.0,942344755
284,802,4.0,853879034
363,745,5.0,942344684
138,68157,4.5,1440379255
263,26394,3.0,1117846669
624,79259,2.5,1345837301
243,2890,3.5,1094224763
644,2188,2.0,944933227
427,927,5.0,948657464
580,1777,4.0,1167158019
405,2151,4.0,1097698707
472,1580,5.0,944321835
173,999,3.0,876821773
254,537,3.0,845157762
561,2916,3.0,1172766029
624,98279,3.0,1371921150
373,2028,3.0,938979530
433,2712,5.0,1417930862
157,55684,3.0,1362938622
547,8772,4.0,1106443137
659,150,5.0,834598040
292,260,4.5,1140051047
15,2912,4.0,1040205754
547,477,4.5,1053087935
156,48516,5.0,1277429950
450,318,4.0,1449349252
157,58376,3.5,1292893005
528,1687,2.0,1141607036
185,2571,5.0,1003523544
73,1206,4.5,1404370293
593,10,2.0,835463471
472,1747,4.0,944321835
105,7017,2.5,1088059177
299,81591,5.0,1344181929
257,1228,4.5,1338085401
134,4993,3.0,1361245076
309,1221,5.0,1114566751
531,316,2.0,1243509916
605,1594,3.0,980195452
287,1911,4.5,1469754178
475,4744,1.5,1447327608
535,10,3.0,838630568
408,919,3.0,933035002
213,1015,2.5,1462644086
124,293,4.5,1147861654
49,3519,2.0,978041312
311,2605,3.0,1076969261
105,2580,4.0,1086272688
23,20,1.5,1148720884
73,2428,2.0,1255850016
358,1304,5.0,957481722
624,4585,4.0,1019128279
312,1687,2.0,959931793
134,4226,5.0,1361245237
584,912,3.5,1276157018
468,70927,3.0,1296203961
30,1810,3.0,945276705
643,2379,2.0,1372518074
219,3773,3.0,974496377
591,2006,3.5,1112415574
358,1247,5.0,957479080
500,33639,4.0,1228926953
15,8874,2.5,1122925517
306,165,4.0,939716043
452,3578,4.0,978404762
15,69436,0.5,1465880996
23,5015,3.5,1148671310
380,74685,4.0,1278729132
43,2384,4.0,974768872
468,104,2.0,1296195992
282,2028,5.0,1111494392
48,6373,4.0,1319744628
509,588,3.5,1093299695
388,47,5.0,946522753
466,2421,2.0,944978448
413,1356,5.0,850890708
518,1200,4.0,945369564
93,588,3.0,1304991715
330,527,5.0,948577164
255,5377,4.0,1236981248
473,2959,5.0,1425645497
195,2028,5.0,975416922
380,87298,3.5,1325868326
73,6303,3.5,1255503222
553,293,4.0,1423009682
133,106438,4.5,1416166856
103,1562,1.5,1117315867
518,3107,5.0,945369756
512,2424,4.0,1434150117
176,80463,2.5,1340715537
154,661,5.0,850917416
306,1258,4.0,948834931
452,1611,4.0,976420133
575,3675,5.0,1012594925
627,47,4.0,1201380839
61,44195,4.5,1216051092
166,2302,4.0,1064887417
649,317,3.0,834424805
481,3629,5.0,1437107397
527,34,1.0,1281234175
17,1721,0.5,1127472770
460,4467,2.5,1072836847
285,1372,3.0,965088549
486,4973,2.0,1464121019
15,2145,2.0,1034544351
559,858,5.0,903143929
94,318,5.0,1291779616
641,186,3.0,834636769
257,2160,4.5,1338009319
615,52722,1.5,1454873879
17,1263,4.5,1127470072
482,1337,2.0,949292269
475,113348,2.0,1447256090
547,58879,4.5,1230869313
213,2699,3.0,1462640462
399,10,3.0,841562243
73,110348,4.0,1432523533
624,2169,3.0,1019128468
15,3571,4.0,997937848
463,3967,4.0,1051210278
15,59126,4.0,1465793918
656,4069,4.0,986241232
605,1388,2.0,980195780
509,6947,4.0,1093277704
201,1917,4.0,1110421212
157,52952,4.0,1325028444
547,1268,3.0,1022680645
510,25,1.0,944346953
423,65261,4.0,1353691999
73,67734,3.5,1423801587
442,260,5.0,1227919947
220,3249,3.0,970500624
646,2011,5.0,953448148
619,316,3.0,831921829
452,1086,3.0,1133735326
624,4340,2.0,1084272528
200,367,3.0,1457721047
277,133195,3.0,1463682552
294,2457,2.0,1071696252
473,50872,5.0,1425643501
545,515,5.0,938568040
189,2683,5.0,968092795
22,2115,3.5,1131662232
111,368,4.5,1097432453
387,1096,4.0,974671165
199,74545,3.0,1283388485
408,1265,2.0,933112775
150,2082,2.0,1114309106
102,2356,4.0,958249590
564,4005,3.0,976224647
254,231,2.0,845157247
61,30793,1.5,1216051039
195,3255,2.0,976289402
624,90717,3.0,1357041435
461,1479,1.0,1091959329
516,595,4.0,844687067
295,1036,4.5,1112544567
15,30810,1.5,1136904803
501,42197,2.5,1309492804
134,1407,4.5,1361245983
537,1104,5.0,879502709
472,5267,4.0,1017534594
547,45,4.0,1022959385
656,3548,5.0,986242930
345,2291,1.0,1107043986
81,6993,5.0,1307172238
382,5064,2.5,1371825566
332,1375,0.5,1147971554
213,8360,3.5,1462634183
121,551,4.0,833058866
509,1805,2.0,939342537
95,1393,5.0,1016317157
284,719,3.0,853879034
290,8622,5.0,1389785757
97,1136,4.0,1460342440
273,778,4.0,1466945135
580,51277,4.5,1245159139
626,1198,4.0,974768616
22,1356,4.0,1131662309
654,3751,4.0,1145390552
75,5171,2.0,1165607360
30,1084,4.0,945113844
111,1101,4.0,1097429367
373,1921,2.0,938980129
472,5524,3.0,1031894362
585,904,5.0,975364725
365,63082,3.5,1359308695
15,2447,2.5,1122576697
137,1009,4.0,946411809
452,3510,3.5,1067732136
471,1342,2.5,1273433548
457,1517,3.0,1471384645
33,3566,2.0,1032677594
547,3998,3.0,1010342559
509,2003,1.0,942931297
574,1968,4.0,1232811800
213,5218,3.0,1462637633
466,674,1.0,944978060
212,8833,3.5,1260704639
124,7153,5.0,1147861559
571,47518,3.5,1334342967
514,562,5.0,853893185
295,2858,4.0,1100132283
461,1089,4.5,1091049663
502,1527,5.0,868217844
213,5400,4.0,1462639451
23,1178,4.0,1148671770
463,2376,3.0,1051712146
522,5989,4.5,1391353485
15,4974,2.0,1349622574
534,2045,4.0,973376433
95,2462,2.0,1019023753
316,76251,3.5,1460822715
313,6377,4.5,1105354172
77,2716,4.0,1163253120
624,82852,2.0,1324218176
580,8607,3.0,1165290913
316,4344,3.5,1460823444
67,18,4.0,854711941
26,68358,2.0,1353797029
195,1084,4.0,977723994
311,6245,3.5,1061928073
150,480,3.5,1114306136
81,40491,4.5,1307171356
468,954,4.0,1296202951
202,2628,3.0,1046144087
353,7004,2.0,1111489205
285,70,4.0,965089489
580,60,3.0,1167163380
320,30707,4.0,1460751966
13,2572,3.5,1331379777
564,2279,5.0,974709294
564,329,3.0,974839108
475,111362,3.5,1447239666
91,4306,4.5,1448798338
189,1387,4.0,968094780
213,71318,2.5,1462644086
73,46865,1.0,1255586255
624,432,3.0,1019128694
262,7444,0.5,1433944798
56,1193,4.0,1467003136
624,27904,3.5,1214056192
580,2150,3.5,1167160981
125,524,4.0,1269734088
655,3016,4.0,1470073527
15,1370,3.0,1093070198
253,1784,5.0,1215831520
169,58803,5.0,1234227839
452,5991,3.5,1133735607
373,608,5.0,938980029
416,161,4.0,841446655
558,3763,5.0,965572711
30,2468,2.0,945295214
34,1597,3.0,973749013
468,59315,2.5,1296196783
513,349,4.0,843771780
564,3769,3.0,974838799
473,356,5.0,1425644213
617,357,2.0,944893703
547,82378,3.0,1446821278
12,3829,2.0,968045106
615,6365,3.5,1425504780
93,72011,4.0,1304993011
480,7458,4.5,1339455357
468,2916,2.5,1296196019
478,8984,4.5,1446830502
408,785,1.0,933111453
30,3102,5.0,945294641
496,590,5.0,834059753
627,5010,2.0,1201389436
254,194,4.0,845157685
384,173,4.0,1153149608
253,1387,4.0,1215831559
118,908,5.0,951009296
273,109374,4.5,1466946145
508,318,5.0,844376016
213,2723,3.0,1462639935
268,4027,2.0,1314895056
411,1193,5.0,944930931
262,30783,3.0,1433901578
614,838,3.0,1010620036
382,3051,2.0,1371786281
562,367,3.0,1167428792
420,1214,4.0,892821498
427,4878,4.0,1004906303
452,5479,3.5,1077114731
373,1244,4.0,939235075
457,6595,1.5,1471385684
222,3618,4.0,960919546
407,2388,4.0,966182270
242,352,5.0,956682826
477,1644,1.0,1329273645
648,68347,4.5,1279400198
86,539,3.0,848159249
156,1271,4.5,1277429617
434,299,1.0,886374081
630,58559,3.0,1443808760
353,33679,3.5,1136938913
128,4639,3.0,1049684159
367,8228,4.0,1128632846
582,5991,4.5,1122169757
596,1086,4.5,1138875194
84,31696,4.0,1429911295
452,429,1.0,976422697
430,1136,5.0,1111578980
15,130576,2.0,1465793706
351,951,4.0,975636664
530,733,4.0,879014936
254,227,3.0,845157577
452,6561,4.0,1077114324
262,60333,2.5,1433938484
73,42725,3.5,1454043394
165,3510,3.0,1111480425
247,1769,3.0,953272304
654,543,4.0,1145392256
612,2571,4.0,1455642680
251,1210,4.0,1476477989
311,4465,3.5,1077052251
664,3949,4.0,1343731896
452,348,3.5,1133735631
514,350,4.0,853895754
23,1955,4.0,1148728759
89,110,5.0,1257620127
574,27611,4.0,1232915239
461,5025,1.5,1090908964
159,380,3.0,1183519821
547,5847,2.0,1038929978
195,1276,5.0,976287942
299,26231,5.0,1344182678
182,277,5.0,845744575
324,5459,3.5,1451523462
91,23,3.5,1448798511
460,2707,4.0,1072838996
147,8873,4.0,1405203154
472,2948,4.0,1162244228
464,317,2.0,829912558
430,2924,5.0,1111579442
572,99114,4.0,1436465847
584,377,3.5,1276156596
149,63082,3.0,1437092038
266,307,3.0,840703428
294,1282,4.5,1106708015
547,3966,4.5,1094983548
654,2539,3.0,1145392660
15,157296,2.0,1467259316
97,318,4.5,1460342280
75,708,4.0,1143047668
55,100,3.0,855927437
358,2020,4.0,957479160
587,27768,3.5,1113928372
30,2757,2.0,945294700
534,992,3.0,973440541
457,4499,2.5,1471387229
406,26662,4.5,1447971202
664,95510,4.0,1352368404
338,344,3.0,841656121
61,45722,3.5,1216051047
94,64614,4.0,1292392650
457,3688,2.0,1471386413
522,81932,4.5,1391350429
656,969,5.0,986242405
150,3146,3.5,1116308763
64,318,5.0,843159871
380,70336,2.5,1325191801
407,37741,5.0,1145389981
601,48516,4.5,1270254429
358,3600,3.0,957481438
391,46,4.0,891534104
267,2959,5.0,1175984003
324,79132,3.5,1451524512
367,5400,3.5,1128631031
422,1610,4.0,980860144
610,56367,4.0,1348595792
128,2,4.0,1049685256
133,1080,2.0,1416166759
213,65585,2.0,1462644085
405,3467,3.5,1097697074
468,7196,3.0,1296199465
213,1923,1.0,1462638048
346,1721,1.0,1044648746
187,3916,4.0,1237159283
384,3984,2.5,1153937274
328,4366,3.0,1148000917
342,2427,5.0,945124455
315,6057,1.0,1046663775
624,88812,2.5,1340537120
41,2729,3.5,1093888808
276,785,4.0,1321811983
194,173,3.0,848098445
405,2529,3.5,1061363132
109,543,4.5,1153229872
202,1196,4.0,1046144150
165,6874,5.0,1111480750
362,30803,3.5,1218567144
528,6711,3.5,1141606022
273,1136,4.5,1466945795
7,724,2.0,851866784
327,500,3.5,1225363929
617,457,2.0,944893010
468,8464,2.5,1296196644
585,965,5.0,975365246
520,750,4.5,1142024717
294,1682,4.0,1082753069
664,102125,3.5,1393890596
242,3044,5.0,956683881
594,1148,5.0,938948789
212,546,1.0,1218408479
468,2966,3.5,1296194237
605,3145,3.0,980176365
468,5955,2.0,1296191070
505,4018,3.0,1340414500
